UID,DAY_OF_WEEK,CRS_DEP_TIME,TAXI_OUT,TAXI_IN,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,AIRLINE_ID,FL_DATE,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,FL_NUM,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,FIRST_DEP_TIME,ARR_DELAY
1155,5,1000,40.0,10.0,262.0,1416.0,6,19977,2017-03-03,31703,31453,1973,UA,LGA,"New York, NY",NY,IAH,"Houston, TX",TX,,1.0
1156,3,1610,7.0,5.0,73.0,386.0,2,19393,2017-03-15,32457,32211,1599,WN,SJC,"San Jose, CA",CA,LAS,"Las Vegas, NV",NV,,-8.0
1157,4,1300,10.0,6.0,51.0,201.0,1,20366,2017-03-23,31140,31453,3857,EV,CRP,"Corpus Christi, TX",TX,IAH,"Houston, TX",TX,,-24.0
1158,3,2030,23.0,2.0,85.0,447.0,2,19805,2017-03-22,30194,33495,2469,AA,DFW,"Dallas/Fort Worth, TX",TX,MSY,"New Orleans, LA",LA,,-1.0
1159,6,1315,11.0,6.0,169.0,1073.0,5,19393,2017-03-11,30257,31454,2513,WN,ALB,"Albany, NY",NY,MCO,"Orlando, FL",FL,,-3.0
1160,7,945,8.0,4.0,93.0,495.0,2,19393,2017-03-26,30852,33044,6290,WN,BWI,"Baltimore, MD",MD,SDF,"Louisville, KY",KY,,-11.0
1161,5,2026,20.0,3.0,83.0,363.0,2,20366,2017-03-03,31295,31612,5260,EV,DTW,"Detroit, MI",MI,EVV,"Evansville, IN",IN,,-23.0
1162,1,1750,8.0,8.0,168.0,1069.0,5,20436,2017-03-27,33105,30325,733,F9,CVG,"Cincinnati, OH",KY,DEN,"Denver, CO",CO,,-27.0
1163,7,1715,21.0,14.0,160.0,1121.0,5,19805,2017-03-26,30194,32467,1425,AA,DFW,"Dallas/Fort Worth, TX",TX,MIA,"Miami, FL",FL,,37.0
1164,6,830,21.0,3.0,127.0,599.0,3,20304,2017-03-25,34614,32457,5223,OO,SLC,"Salt Lake City, UT",UT,SFO,"San Francisco, CA",CA,,-13.0
1165,4,1015,8.0,4.0,72.0,417.0,2,19393,2017-03-09,32457,33570,608,WN,SJC,"San Jose, CA",CA,SAN,"San Diego, CA",CA,,-8.0
1166,1,1310,20.0,6.0,68.0,199.0,1,20366,2017-03-27,31703,30852,4135,EV,EWR,"Newark, NJ",NJ,DCA,"Washington, DC",VA,,49.0
1167,4,923,11.0,3.0,85.0,448.0,2,19790,2017-03-23,31123,31650,776,DL,STL,"St. Louis, MO",MO,MSP,"Minneapolis, MN",MN,,-14.0
1168,7,1759,19.0,4.0,65.0,250.0,2,19790,2017-03-12,31504,30397,2178,DL,VPS,"Valparaiso, FL",FL,ATL,"Atlanta, GA",GA,,-18.0
1169,5,1946,19.0,7.0,143.0,872.0,4,19805,2017-03-10,30466,30423,1355,AA,PHX,"Phoenix, AZ",AZ,AUS,"Austin, TX",TX,,18.0
1170,5,706,14.0,14.0,205.0,1212.0,5,19805,2017-03-31,33667,30194,1099,AA,ORF,"Norfolk, VA",VA,DFW,"Dallas/Fort Worth, TX",TX,,-32.0
1171,7,1450,11.0,6.0,130.0,802.0,4,19393,2017-03-12,31454,31066,3004,WN,MCO,"Orlando, FL",FL,CMH,"Columbus, OH",OH,,-2.0
1172,4,1405,14.0,9.0,273.0,1947.0,8,19790,2017-03-30,32575,30397,101,DL,LAX,"Los Angeles, CA",CA,ATL,"Atlanta, GA",GA,,40.0
1173,4,1127,65.0,2.0,195.0,1010.0,5,19790,2017-03-23,31703,33195,1875,DL,LGA,"New York, NY",NY,TPA,"Tampa, FL",FL,,30.0
1174,5,1859,15.0,5.0,207.0,1448.0,6,19930,2017-03-17,30559,30299,109,AS,SEA,"Seattle, WA",WA,ANC,"Anchorage, AK",AK,,12.0
1176,1,930,38.0,12.0,177.0,950.0,4,19805,2017-03-20,31703,31454,344,AA,LGA,"New York, NY",NY,MCO,"Orlando, FL",FL,,-20.0
1177,4,1355,24.0,5.0,207.0,1218.0,5,19393,2017-03-09,30852,31453,143,WN,DCA,"Washington, DC",VA,HOU,"Houston, TX",TX,,-7.0
1178,2,1252,11.0,8.0,56.0,196.0,1,20304,2017-03-28,31775,31650,4613,OO,FSD,"Sioux Falls, SD",SD,MSP,"Minneapolis, MN",MN,,-13.0
1179,6,811,24.0,5.0,202.0,1074.0,5,20409,2017-03-18,31703,31714,929,B6,JFK,"New York, NY",NY,RSW,"Fort Myers, FL",FL,,-11.0
1180,7,1245,19.0,3.0,294.0,2311.0,10,19930,2017-03-19,32575,30852,6,AS,LAX,"Los Angeles, CA",CA,DCA,"Washington, DC",VA,,-12.0
1182,4,2205,19.0,7.0,150.0,937.0,4,19977,2017-03-16,31703,31454,1677,UA,EWR,"Newark, NJ",NJ,MCO,"Orlando, FL",FL,,-18.0
1184,3,1052,77.0,3.0,153.0,453.0,2,19805,2017-03-08,31295,34100,1634,AA,DTW,"Detroit, MI",MI,PHL,"Philadelphia, PA",PA,1103.0,132.0
1185,2,1309,,,,541.0,3,19805,2017-03-14,31057,31703,100,AA,CLT,"Charlotte, NC",NC,JFK,"New York, NY",NY,,
1186,4,540,19.0,3.0,70.0,266.0,2,20409,2017-03-23,30785,31703,233,B6,BTV,"Burlington, VT",VT,JFK,"New York, NY",NY,,-35.0
1187,4,1225,17.0,9.0,89.0,393.0,2,20304,2017-03-16,33198,31650,4631,OO,MCI,"Kansas City, MO",MO,MSP,"Minneapolis, MN",MN,,-3.0
1188,3,735,14.0,4.0,68.0,304.0,2,19805,2017-03-29,30466,33570,465,AA,PHX,"Phoenix, AZ",AZ,SAN,"San Diego, CA",CA,,-14.0
1189,6,750,13.0,3.0,214.0,1587.0,7,19790,2017-03-25,33214,31703,2068,DL,SAT,"San Antonio, TX",TX,JFK,"New York, NY",NY,,-15.0
1190,3,1915,10.0,7.0,89.0,438.0,2,20366,2017-03-15,31453,31834,4142,EV,IAH,"Houston, TX",TX,XNA,"Fayetteville, AR",AR,,-9.0
1191,4,1530,15.0,14.0,204.0,1440.0,6,19805,2017-03-23,30466,30977,429,AA,PHX,"Phoenix, AZ",AZ,ORD,"Chicago, IL",IL,,-9.0
1192,5,500,15.0,5.0,56.0,196.0,1,19790,2017-03-03,31775,31650,2411,DL,FSD,"Sioux Falls, SD",SD,MSP,"Minneapolis, MN",MN,,-18.0
1193,1,1200,11.0,3.0,85.0,399.0,2,19805,2017-03-20,30721,30852,2139,AA,BOS,"Boston, MA",MA,DCA,"Washington, DC",VA,,-29.0
1194,4,1625,10.0,12.0,139.0,802.0,4,19805,2017-03-02,30977,30194,2339,AA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,,-15.0
1195,5,1920,11.0,8.0,165.0,918.0,4,19805,2017-03-03,31136,30194,386,AA,JAX,"Jacksonville, FL",FL,DFW,"Dallas/Fort Worth, TX",TX,,-13.0
1196,3,650,9.0,9.0,108.0,579.0,3,20366,2017-03-01,31778,30397,5336,EV,FSM,"Fort Smith, AR",AR,ATL,"Atlanta, GA",GA,,-13.0
1198,3,1530,10.0,6.0,69.0,345.0,2,19393,2017-03-01,34570,32211,1016,WN,RNO,"Reno, NV",NV,LAS,"Las Vegas, NV",NV,,15.0
1200,6,1040,8.0,8.0,73.0,316.0,2,20366,2017-03-25,33256,31453,3971,EV,MFE,"Mission/McAllen/Edinburg, TX",TX,IAH,"Houston, TX",TX,,-15.0
1201,4,1505,15.0,5.0,115.0,489.0,2,20366,2017-03-02,33728,31453,4078,EV,PNS,"Pensacola, FL",FL,IAH,"Houston, TX",TX,,-8.0
1202,1,925,10.0,5.0,132.0,829.0,4,19393,2017-03-06,33195,31066,524,WN,TPA,"Tampa, FL",FL,CMH,"Columbus, OH",OH,,8.0
1203,6,1715,26.0,8.0,282.0,1744.0,7,20436,2017-03-04,30977,32575,1273,F9,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,,-6.0
1204,2,1320,12.0,6.0,81.0,409.0,2,19393,2017-03-21,31295,30852,1485,WN,DTW,"Detroit, MI",MI,BWI,"Baltimore, MD",MD,,-7.0
1205,1,1055,21.0,14.0,162.0,852.0,4,19805,2017-03-27,31650,30194,2532,AA,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,,12.0
1206,6,1535,7.0,9.0,72.0,386.0,2,19393,2017-03-25,32457,32211,1948,WN,SJC,"San Jose, CA",CA,LAS,"Las Vegas, NV",NV,,-10.0
1207,3,1500,19.0,7.0,137.0,731.0,3,19790,2017-03-08,30397,30194,2501,DL,ATL,"Atlanta, GA",GA,DFW,"Dallas/Fort Worth, TX",TX,,-17.0
1208,2,1350,17.0,9.0,115.0,594.0,3,19790,2017-03-21,30397,31295,991,DL,ATL,"Atlanta, GA",GA,DTW,"Detroit, MI",MI,,-7.0
1210,3,550,10.0,6.0,148.0,926.0,4,19790,2017-03-22,33495,31295,725,DL,MSY,"New Orleans, LA",LA,DTW,"Detroit, MI",MI,,-10.0
1211,4,805,10.0,6.0,52.0,191.0,1,19977,2017-03-30,33214,31453,2392,UA,SAT,"San Antonio, TX",TX,IAH,"Houston, TX",TX,,-14.0
1213,6,1530,46.0,25.0,221.0,1089.0,5,19805,2017-03-04,31703,32467,65,AA,JFK,"New York, NY",NY,MIA,"Miami, FL",FL,,25.0
1214,4,1930,17.0,2.0,191.0,1186.0,5,19977,2017-03-16,30977,30849,152,UA,ORD,"Chicago, IL",IL,BZN,"Bozeman, MT",MT,,17.0
1215,3,1842,15.0,16.0,114.0,594.0,3,19805,2017-03-29,30397,32467,2247,AA,ATL,"Atlanta, GA",GA,MIA,"Miami, FL",FL,,-9.0
1216,4,1320,10.0,6.0,266.0,2295.0,10,19393,2017-03-23,33570,30852,4820,WN,SAN,"San Diego, CA",CA,BWI,"Baltimore, MD",MD,,-24.0
1217,4,1131,22.0,8.0,95.0,414.0,2,19977,2017-03-09,32457,32211,1083,UA,SFO,"San Francisco, CA",CA,LAS,"Las Vegas, NV",NV,,13.0
1218,6,1143,11.0,10.0,164.0,1053.0,5,20409,2017-03-04,35096,31454,655,B6,SYR,"Syracuse, NY",NY,MCO,"Orlando, FL",FL,,-6.0
1219,4,710,15.0,5.0,78.0,351.0,2,20366,2017-03-23,31453,32448,4189,EV,IAH,"Houston, TX",TX,JAN,"Jackson/Vicksburg, MS",MS,,-2.0
1220,5,1150,19.0,7.0,84.0,391.0,2,20304,2017-03-31,30325,34614,4642,OO,DEN,"Denver, CO",CO,SLC,"Salt Lake City, UT",UT,,-16.0
1221,2,1442,24.0,6.0,317.0,2556.0,11,19805,2017-03-21,32134,32575,284,AA,HNL,"Honolulu, HI",HI,LAX,"Los Angeles, CA",CA,,-24.0
1222,5,1550,7.0,3.0,61.0,220.0,1,19393,2017-03-24,31703,30852,548,WN,ISP,"Islip, NY",NY,BWI,"Baltimore, MD",MD,,-17.0
1224,1,705,17.0,6.0,170.0,1055.0,5,19805,2017-03-27,30194,32211,2289,AA,DFW,"Dallas/Fort Worth, TX",TX,LAS,"Las Vegas, NV",NV,,9.0
1225,6,1610,13.0,6.0,214.0,1514.0,7,19977,2017-03-25,30977,32211,451,UA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,,-24.0
1226,6,835,16.0,8.0,163.0,1139.0,5,19393,2017-03-11,32211,33198,6210,WN,LAS,"Las Vegas, NV",NV,MCI,"Kansas City, MO",MO,,4.0
1227,5,1530,16.0,4.0,147.0,919.0,4,19393,2017-03-24,31714,30852,4041,WN,RSW,"Fort Myers, FL",FL,BWI,"Baltimore, MD",MD,,-6.0
1228,2,910,12.0,4.0,115.0,826.0,4,20436,2017-03-21,30325,33485,160,F9,DEN,"Denver, CO",CO,MSN,"Madison, WI",WI,,-13.0
1229,1,1100,10.0,6.0,71.0,328.0,2,19393,2017-03-20,30140,30466,649,WN,ABQ,"Albuquerque, NM",NM,PHX,"Phoenix, AZ",AZ,,8.0
1230,3,1545,30.0,13.0,99.0,370.0,2,19393,2017-03-08,30466,32575,1543,WN,PHX,"Phoenix, AZ",AZ,LAX,"Los Angeles, CA",CA,,16.0
1232,2,1000,30.0,5.0,101.0,483.0,2,20304,2017-03-28,30325,31775,5377,OO,DEN,"Denver, CO",CO,FSD,"Sioux Falls, SD",SD,,0.0
1233,3,1513,9.0,5.0,56.0,290.0,2,20304,2017-03-15,30713,34614,4473,OO,BOI,"Boise, ID",ID,SLC,"Salt Lake City, UT",UT,,19.0
1234,5,1750,29.0,3.0,103.0,337.0,2,19805,2017-03-24,34492,34100,1997,AA,RDU,"Raleigh/Durham, NC",NC,PHL,"Philadelphia, PA",PA,,16.0
1236,5,614,21.0,12.0,225.0,1438.0,6,19805,2017-03-17,32457,30194,1318,AA,SJC,"San Jose, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,,12.0
1237,1,900,16.0,4.0,263.0,2106.0,9,19393,2017-03-20,32211,30852,1797,WN,LAS,"Las Vegas, NV",NV,BWI,"Baltimore, MD",MD,,10.0
1238,5,1846,23.0,5.0,247.0,1616.0,7,19805,2017-03-10,30194,34057,1638,AA,DFW,"Dallas/Fort Worth, TX",TX,PDX,"Portland, OR",OR,,-2.0
1239,5,838,15.0,4.0,46.0,134.0,1,19790,2017-03-24,30397,30599,665,DL,ATL,"Atlanta, GA",GA,BHM,"Birmingham, AL",AL,,-12.0
1240,2,1803,12.0,7.0,175.0,1085.0,5,19977,2017-03-28,32467,31703,1550,UA,MIA,"Miami, FL",FL,EWR,"Newark, NJ",NJ,,98.0
1241,7,840,16.0,6.0,44.0,100.0,1,19690,2017-03-26,32134,33830,146,HA,HNL,"Honolulu, HI",HI,OGG,"Kahului, HI",HI,,0.0
1242,7,2105,17.0,4.0,90.0,448.0,2,20366,2017-03-05,30397,30781,5517,EV,ATL,"Atlanta, GA",GA,BTR,"Baton Rouge, LA",LA,,45.0
1243,3,1121,9.0,5.0,49.0,163.0,1,19690,2017-03-08,32758,32134,207,HA,KOA,"Kona, HI",HI,HNL,"Honolulu, HI",HI,,-3.0
1244,4,1217,15.0,6.0,135.0,763.0,4,20416,2017-03-23,32211,34057,260,NK,LAS,"Las Vegas, NV",NV,PDX,"Portland, OR",OR,,-14.0
1245,7,1225,13.0,5.0,136.0,817.0,4,20304,2017-03-05,34057,32575,3454,OO,PDX,"Portland, OR",OR,BUR,"Burbank, CA",CA,,1.0
1246,4,840,13.0,4.0,102.0,585.0,3,19393,2017-03-16,30194,33316,1994,WN,DAL,"Dallas, TX",TX,OMA,"Omaha, NE",NE,,8.0
1247,1,1210,15.0,3.0,267.0,2075.0,9,19805,2017-03-20,30466,34100,776,AA,PHX,"Phoenix, AZ",AZ,PHL,"Philadelphia, PA",PA,,12.0
1248,6,1850,27.0,5.0,107.0,517.0,3,20304,2017-03-11,30325,34794,5008,OO,DEN,"Denver, CO",CO,SGU,"St. George, UT",UT,,-3.0
1249,3,1500,16.0,6.0,172.0,728.0,3,20409,2017-03-01,30721,31057,1445,B6,BOS,"Boston, MA",MA,CLT,"Charlotte, NC",NC,,24.0
1250,3,2245,19.0,5.0,263.0,2125.0,9,19805,2017-03-08,32575,31057,696,AA,LAX,"Los Angeles, CA",CA,CLT,"Charlotte, NC",NC,,-23.0
1251,7,1600,20.0,5.0,152.0,907.0,4,19393,2017-03-26,30397,31650,2960,WN,ATL,"Atlanta, GA",GA,MSP,"Minneapolis, MN",MN,,-17.0
1252,3,2346,17.0,7.0,188.0,1558.0,7,20436,2017-03-08,30325,34100,170,F9,DEN,"Denver, CO",CO,PHL,"Philadelphia, PA",PA,,-2.0
1253,3,630,25.0,5.0,205.0,1134.0,5,20366,2017-03-22,31703,33316,4022,EV,EWR,"Newark, NJ",NJ,OMA,"Omaha, NE",NE,,-7.0
1254,1,1850,25.0,4.0,119.0,646.0,3,19805,2017-03-27,30977,34492,1529,AA,ORD,"Chicago, IL",IL,RDU,"Raleigh/Durham, NC",NC,,32.0
1256,5,845,11.0,6.0,68.0,247.0,1,19805,2017-03-10,30194,33214,1213,AA,DFW,"Dallas/Fort Worth, TX",TX,SAT,"San Antonio, TX",TX,,-9.0
1257,2,1710,,,,588.0,3,20366,2017-03-28,32945,31703,4413,EV,LEX,"Lexington, KY",KY,EWR,"Newark, NJ",NJ,,
1258,3,945,51.0,17.0,217.0,1035.0,5,20409,2017-03-22,34027,31703,62,B6,PBI,"West Palm Beach/Palm Beach, FL",FL,LGA,"New York, NY",NY,,49.0
1259,5,1425,11.0,5.0,152.0,957.0,4,19393,2017-03-24,30325,32457,1856,WN,DEN,"Denver, CO",CO,OAK,"Oakland, CA",CA,,-1.0
1260,2,1005,20.0,5.0,128.0,786.0,4,19393,2017-03-14,31123,33214,1597,WN,STL,"St. Louis, MO",MO,SAT,"San Antonio, TX",TX,,23.0
1261,1,1155,7.0,7.0,55.0,210.0,1,19393,2017-03-06,30198,30852,1863,WN,PIT,"Pittsburgh, PA",PA,BWI,"Baltimore, MD",MD,,-11.0
1262,6,704,17.0,43.0,210.0,1096.0,5,19805,2017-03-04,32467,31703,1011,AA,MIA,"Miami, FL",FL,LGA,"New York, NY",NY,,26.0
1263,4,1105,13.0,7.0,118.0,758.0,4,19393,2017-03-23,30852,31454,3872,WN,IAD,"Washington, DC",VA,MCO,"Orlando, FL",FL,,-18.0
1264,5,700,10.0,12.0,161.0,861.0,4,19805,2017-03-03,34100,31454,2096,AA,PHL,"Philadelphia, PA",PA,MCO,"Orlando, FL",FL,,-7.0
1265,5,1210,23.0,8.0,149.0,799.0,4,20366,2017-03-17,33485,31703,4155,EV,MSN,"Madison, WI",WI,EWR,"Newark, NJ",NJ,,88.0
1266,4,1950,31.0,5.0,272.0,1626.0,7,19790,2017-03-23,31703,30325,2850,DL,JFK,"New York, NY",NY,DEN,"Denver, CO",CO,,-29.0
1267,1,1630,13.0,5.0,78.0,337.0,2,21171,2017-03-27,32575,32457,923,VX,LAX,"Los Angeles, CA",CA,SFO,"San Francisco, CA",CA,,2.0
1268,3,1310,13.0,6.0,135.0,980.0,4,19790,2017-03-22,31650,34100,706,DL,MSP,"Minneapolis, MN",MN,PHL,"Philadelphia, PA",PA,,-27.0
1269,1,730,20.0,36.0,145.0,583.0,3,19805,2017-03-20,33316,30194,2209,AA,OMA,"Omaha, NE",NE,DFW,"Dallas/Fort Worth, TX",TX,,15.0
1270,3,1459,19.0,5.0,60.0,214.0,1,19790,2017-03-29,30397,34685,1983,DL,ATL,"Atlanta, GA",GA,SAV,"Savannah, GA",GA,,-8.0
1271,1,1210,17.0,2.0,162.0,936.0,4,20366,2017-03-06,31453,30436,4249,EV,IAH,"Houston, TX",TX,TUS,"Tucson, AZ",AZ,,-12.0
1272,7,1853,15.0,5.0,43.0,73.0,1,20304,2017-03-19,30325,30189,5671,OO,DEN,"Denver, CO",CO,COS,"Colorado Springs, CO",CO,,-6.0
1273,4,735,13.0,15.0,104.0,557.0,3,20304,2017-03-23,31637,30977,5735,OO,FAR,"Fargo, ND",ND,ORD,"Chicago, IL",IL,,-21.0
1274,5,1100,83.0,7.0,209.0,719.0,3,19805,2017-03-10,31703,30977,2578,AA,EWR,"Newark, NJ",NJ,ORD,"Chicago, IL",IL,,47.0
1275,7,600,21.0,7.0,160.0,840.0,4,20304,2017-03-19,33316,34614,4656,OO,OMA,"Omaha, NE",NE,SLC,"Salt Lake City, UT",UT,,-5.0
1276,3,1700,14.0,4.0,134.0,689.0,3,19790,2017-03-01,34614,30559,2846,DL,SLC,"Salt Lake City, UT",UT,SEA,"Seattle, WA",WA,,-5.0
1277,6,1545,7.0,3.0,157.0,1099.0,5,19393,2017-03-25,33316,32211,3729,WN,OMA,"Omaha, NE",NE,LAS,"Las Vegas, NV",NV,,-1.0
1278,5,1620,14.0,5.0,92.0,432.0,2,19790,2017-03-03,30397,31267,2337,DL,ATL,"Atlanta, GA",GA,DAY,"Dayton, OH",OH,,-4.0
1279,5,730,102.0,18.0,217.0,544.0,3,20366,2017-03-31,31703,31057,5494,EV,LGA,"New York, NY",NY,CLT,"Charlotte, NC",NC,,80.0
1280,5,1940,24.0,16.0,179.0,954.0,4,19930,2017-03-17,30559,32575,444,AS,SEA,"Seattle, WA",WA,LAX,"Los Angeles, CA",CA,,72.0
1282,2,637,,,,200.0,1,19977,2017-03-14,30721,31703,343,UA,BOS,"Boston, MA",MA,EWR,"Newark, NJ",NJ,,
1283,1,1825,10.0,7.0,169.0,1173.0,5,20409,2017-03-20,30529,32467,1459,B6,BDL,"Hartford, CT",CT,FLL,"Fort Lauderdale, FL",FL,,-20.0
1284,5,715,15.0,6.0,90.0,502.0,3,19790,2017-03-17,31295,31703,1848,DL,DTW,"Detroit, MI",MI,LGA,"New York, NY",NY,,31.0
1285,5,1305,12.0,7.0,133.0,907.0,4,19790,2017-03-17,31650,30397,200,DL,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,,-25.0
1286,4,835,15.0,7.0,129.0,667.0,3,20366,2017-03-09,31123,31453,4114,EV,STL,"St. Louis, MO",MO,IAH,"Houston, TX",TX,,-13.0
1287,6,1459,18.0,7.0,87.0,373.0,2,19790,2017-03-18,30397,33105,1677,DL,ATL,"Atlanta, GA",GA,CVG,"Cincinnati, OH",KY,,11.0
1288,7,950,19.0,3.0,148.0,1087.0,5,19790,2017-03-26,34614,33214,2540,DL,SLC,"Salt Lake City, UT",UT,SAT,"San Antonio, TX",TX,,-25.0
1289,1,1720,10.0,5.0,58.0,255.0,2,20304,2017-03-20,32343,31650,7437,OO,INL,"International Falls, MN",MN,MSP,"Minneapolis, MN",MN,,-27.0
1290,7,810,17.0,6.0,101.0,442.0,2,19393,2017-03-12,34492,30693,4952,WN,RDU,"Raleigh/Durham, NC",NC,BNA,"Nashville, TN",TN,,1.0
1291,3,1542,15.0,12.0,115.0,522.0,3,20366,2017-03-15,31834,30977,4031,EV,XNA,"Fayetteville, AR",AR,ORD,"Chicago, IL",IL,,-8.0
1293,7,1144,13.0,3.0,75.0,399.0,2,20366,2017-03-26,30397,33795,5267,EV,ATL,"Atlanta, GA",GA,OAJ,"Jacksonville/Camp Lejeune, NC",NC,,-3.0
1294,7,1625,12.0,10.0,236.0,1587.0,7,20436,2017-03-12,30693,32211,1577,F9,BNA,"Nashville, TN",TN,LAS,"Las Vegas, NV",NV,,8.0
1296,4,1630,15.0,9.0,84.0,425.0,2,19790,2017-03-16,33495,30397,74,DL,MSY,"New Orleans, LA",LA,ATL,"Atlanta, GA",GA,,-10.0
1297,7,2025,21.0,4.0,71.0,268.0,2,20304,2017-03-05,30977,32547,2908,OO,ORD,"Chicago, IL",IL,RST,"Rochester, MN",MN,,127.0
1298,6,1355,16.0,6.0,135.0,926.0,4,20304,2017-03-11,34614,34653,4662,OO,SLC,"Salt Lake City, UT",UT,TUL,"Tulsa, OK",OK,,-20.0
1299,5,710,13.0,9.0,82.0,366.0,2,19790,2017-03-03,31252,30397,1146,DL,DAB,"Daytona Beach, FL",FL,ATL,"Atlanta, GA",GA,,-10.0
1300,3,2215,18.0,8.0,108.0,532.0,3,19790,2017-03-01,34614,33192,1805,DL,SLC,"Salt Lake City, UT",UT,SMF,"Sacramento, CA",CA,,-12.0
1301,1,1020,8.0,17.0,281.0,2149.0,9,19393,2017-03-13,33570,31454,1282,WN,SAN,"San Diego, CA",CA,MCO,"Orlando, FL",FL,,65.0
1302,7,1815,26.0,10.0,272.0,1744.0,7,20436,2017-03-19,30977,32575,1273,F9,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,,10.0
1303,4,745,38.0,12.0,148.0,599.0,3,19805,2017-03-30,31057,30977,1916,AA,CLT,"Charlotte, NC",NC,ORD,"Chicago, IL",IL,,15.0
1304,5,1907,10.0,5.0,65.0,332.0,2,19790,2017-03-31,33244,30397,2067,DL,MEM,"Memphis, TN",TN,ATL,"Atlanta, GA",GA,,-32.0
1305,7,1005,9.0,4.0,208.0,1708.0,7,19393,2017-03-19,34057,31123,6367,WN,PDX,"Portland, OR",OR,STL,"St. Louis, MO",MO,,-40.0
1306,7,1125,12.0,5.0,96.0,588.0,3,19790,2017-03-12,34614,32575,2823,DL,SLC,"Salt Lake City, UT",UT,SNA,"Santa Ana, CA",CA,,-15.0
1307,5,925,17.0,10.0,147.0,584.0,3,20366,2017-03-10,30599,30977,3904,EV,BHM,"Birmingham, AL",AL,ORD,"Chicago, IL",IL,,6.0
1308,4,1700,10.0,10.0,195.0,1091.0,5,20366,2017-03-02,30647,31453,3765,EV,CLE,"Cleveland, OH",OH,IAH,"Houston, TX",TX,,-16.0
1309,5,1100,15.0,5.0,159.0,989.0,4,19805,2017-03-10,30194,34614,1597,AA,DFW,"Dallas/Fort Worth, TX",TX,SLC,"Salt Lake City, UT",UT,,-2.0
1310,7,2225,17.0,9.0,94.0,430.0,2,19805,2017-03-26,31057,30647,2025,AA,CLT,"Charlotte, NC",NC,CLE,"Cleveland, OH",OH,,10.0
1311,5,1540,25.0,5.0,61.0,128.0,1,20304,2017-03-24,31295,31823,4636,OO,DTW,"Detroit, MI",MI,FWA,"Fort Wayne, IN",IN,,-5.0
1312,2,2140,16.0,2.0,141.0,812.0,4,20366,2017-03-07,31703,33485,5245,EV,LGA,"New York, NY",NY,MSN,"Madison, WI",WI,,-29.0
1313,3,924,27.0,1.0,206.0,1162.0,5,19977,2017-03-08,30977,32441,1471,UA,ORD,"Chicago, IL",IL,JAC,"Jackson, WY",WY,,4.0
1314,4,2015,23.0,8.0,77.0,229.0,1,20304,2017-03-23,33105,31295,4824,OO,CVG,"Cincinnati, OH",KY,DTW,"Detroit, MI",MI,,-1.0
1315,1,1056,15.0,21.0,100.0,396.0,2,20366,2017-03-13,33038,30194,2810,EV,LRD,"Laredo, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,,8.0
1316,2,1510,19.0,5.0,75.0,240.0,1,20304,2017-03-07,30977,31267,5485,OO,ORD,"Chicago, IL",IL,DAY,"Dayton, OH",OH,,43.0
1317,4,1918,16.0,4.0,85.0,453.0,2,19790,2017-03-16,30397,32600,1413,DL,ATL,"Atlanta, GA",GA,LIT,"Little Rock, AR",AR,,17.0
1318,1,1705,32.0,8.0,100.0,200.0,1,19977,2017-03-20,31703,30721,1922,UA,EWR,"Newark, NJ",NJ,BOS,"Boston, MA",MA,,44.0
1320,7,1355,10.0,6.0,122.0,758.0,4,19977,2017-03-26,31454,30852,326,UA,MCO,"Orlando, FL",FL,IAD,"Washington, DC",VA,,-3.0
1321,1,1600,11.0,7.0,128.0,757.0,4,19790,2017-03-27,33105,31454,2903,DL,CVG,"Cincinnati, OH",KY,MCO,"Orlando, FL",FL,,44.0
1322,5,1815,31.0,3.0,190.0,1306.0,6,19790,2017-03-10,31650,33195,829,DL,MSP,"Minneapolis, MN",MN,TPA,"Tampa, FL",FL,,-16.0
1323,5,1515,16.0,5.0,63.0,298.0,2,20304,2017-03-03,30325,32255,5137,OO,DEN,"Denver, CO",CO,HYS,"Hays, KS",KS,,13.0
1324,5,1520,26.0,7.0,364.0,2454.0,10,19977,2017-03-03,31703,32575,1165,UA,EWR,"Newark, NJ",NJ,LAX,"Los Angeles, CA",CA,,25.0
1325,4,1008,19.0,10.0,76.0,200.0,1,19977,2017-03-16,30721,31703,1493,UA,BOS,"Boston, MA",MA,EWR,"Newark, NJ",NJ,,-14.0
1326,2,1925,17.0,4.0,156.0,1050.0,5,19930,2017-03-14,30559,33570,184,AS,SEA,"Seattle, WA",WA,SAN,"San Diego, CA",CA,,5.0
